BedroomCount,LivingArea,Furnished,Fireplace,TerraceArea,GardenArea,Facades,SwimmingPool,EnergyConsumptionPerSqm,Latitude,Longitude,Condition#,KitchenType#,PropertySubType_Apartment_Block,PropertySubType_Bungalow,PropertySubType_Castle,PropertySubType_Chalet,PropertySubType_Country_Cottage,PropertySubType_Duplex,PropertySubType_Exceptional_Property,PropertySubType_Farmhouse,PropertySubType_Flat_Studio,PropertySubType_Ground_Floor,PropertySubType_House,PropertySubType_Kot,PropertySubType_Loft,PropertySubType_Manor_House,PropertySubType_Mansion,PropertySubType_Mixed_Use_Building,PropertySubType_Other_Property,PropertySubType_Penthouse,PropertySubType_Service_Flat,PropertySubType_Town_House,PropertySubType_Triplex,PropertySubType_Villa
10,500.0,0,1,80.0,255.0,3,0,184.0,51.2387161,4.4410734,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,200.0,0,0,0.0,5719.0,4,0,617.0,50.0320475,4.1734676,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,105.0,0,0,3.0,0.0,2,0,147.0,50.8558014,4.303935,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,119.0,0,0,0.0,0.0,3,0,30.0,50.8296128,4.3164317,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105.0,0,0,6.0,0.0,2,0,121.0,50.8474636,4.3775405,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,114.0,0,0,14.0,225.0,3,0,618.0,50.8365347,4.2743208,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,175.0,0,0,17.0,0.0,2,0,,51.0934714,4.2252752,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,370.0,0,0,0.0,680.0,3,1,100.0,51.3157476,4.9556479,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,339.0,0,0,0.0,178.0,2,0,151.0,51.210745,3.2258177,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,86.0,0,0,0.0,0.0,,0,128.0,51.156848,4.48356,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,191.0,0,0,0.0,953.0,4,0,262.0,51.1712307,2.8759116,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,106.0,0,0,0.0,0.0,,0,184.0,51.1618733,4.6707255,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,221.0,0,0,0.0,467.0,3,0,20.0,50.943878,4.9790898,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,195.0,0,0,0.0,694.0,4,0,674.0,50.5277858,5.1927363,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,540.0,0,1,0.0,1100.0,2,0,469.0,50.7229806,4.8693879,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,171.0,0,1,0.0,1200.0,4,0,203.0,51.0134729,5.2068885,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,70.0,0,0,0.0,0.0,2,0,499.0,50.8416084,4.3351605,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,52.0,0,0,0.0,0.0,,0,,51.2698417,3.0338021,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,84.0,0,0,0.0,0.0,2,0,119.0,50.4472469,3.8949043,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,120.0,0,0,0.0,104.0,2,0,327.0,51.3178129,4.9458662,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,131.0,1,1,0.0,185.0,2,0,314.0,50.6516488,5.5399007,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,210.0,0,0,0.0,593.0,3,0,353.0,50.4428366,4.6714425,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,92.0,0,0,10.0,0.0,,0,77.0,50.7318525,4.2312548,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,112.0,0,0,0.0,0.0,2,0,290.0,50.877597,4.2841901,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,200.0,0,0,115.0,2280.0,,0,177.0,50.6733683,4.720713,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,32.0,0,1,23.0,3879.0,4,0,1491.0,51.3390275,4.5231473,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,92.0,0,0,0.0,0.0,3,0,55.0,51.0187425,4.4804786,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,111.0,0,0,27.0,0.0,4,0,,51.0274241,3.696983,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,94.0,0,0,4.0,0.0,2,0,,51.0193988,3.6691454,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,86.0,0,0,0.0,0.0,,0,240.0,51.2283883,4.4194357,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151.0,0,0,30.0,0.0,3,0,165.0,50.8543834,4.401441,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,94.0,0,1,3.0,0.0,4,0,108.0,51.210887,4.4624061,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,90.0,0,1,10.0,0.0,2,0,,51.1396768,4.5503972,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,128.0,0,0,23.0,0.0,4,0,,51.0656794,3.755662,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,80.0,0,0,10.0,0.0,2,0,167.0,50.8041231,4.3940629,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104.0,0,0,20.0,0.0,3,0,282.0,50.7541051,4.4998826,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,121.0,0,0,60.0,0.0,2,0,,50.868523,4.2911622,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,251.0,0,1,0.0,180.0,2,0,124.0,50.9594713,4.2323138,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,264.0,0,0,30.0,1870.0,4,0,68368.0,50.258727,5.6840024,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,120.0,0,0,1.0,0.0,2,0,112.0,50.8975752,4.4343483,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,135.0,0,0,0.0,164.0,3,0,58.9,50.7895156,5.6184106,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,219.0,0,0,0.0,733.0,3,0,,50.8240314,3.2792204,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,87.0,0,0,0.0,0.0,3,0,,50.6920384,5.5846013,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,95.0,0,0,6.0,0.0,2,0,90.0,50.8376156,4.2949052,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,75.0,0,0,4.0,0.0,,0,90.0,51.2340648,4.4683421,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,114.0,0,0,33.0,0.0,,0,,51.075465,4.4208349,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,109.0,0,0,0.0,302.0,3,0,474.0,50.8150887,4.9373084,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,112.0,0,0,0.0,0.0,2,0,,50.8302261,4.3424444,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,308.0,0,0,15.0,0.0,3,0,785.0,50.8575001,4.4212978,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,85.0,0,0,20.0,0.0,2,0,265.0,50.583304,5.5045292,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,84.0,0,0,0.0,0.0,,0,257.0,51.0692745,3.7392222,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,220.0,0,0,16.0,835.0,4,0,496.0,51.1743933,3.8597448,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,147.0,0,0,0.0,55.0,2,0,678.0,51.2184817,4.4394323,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,185.0,0,0,0.0,140.0,2,0,491.0,50.7433214,3.6129725,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,170.0,0,0,0.0,130.0,2,0,360.0,51.0905604,3.4471495,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,80.0,1,0,25.0,0.0,,0,,51.2601669,2.9954031,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,96.0,0,0,0.0,0.0,2,0,,50.8782939,4.3248692,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,157.0,0,0,0.0,270.0,3,0,399.0,51.1141616,4.453665,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,220.0,0,0,16.0,183.0,2,0,158.0,50.2577442,4.9082084,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,85.0,0,0,0.0,0.0,2,0,263.0,50.8734429,4.3907813,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,100.0,0,0,7.0,0.0,3,0,107.0,50.8230758,4.8825343,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,374.0,0,0,0.0,1284.0,4,0,334.0,51.1817911,5.0167895,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,152.0,0,0,17.0,365.0,3,0,,50.945858,3.8145441,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,193.0,0,0,40.0,966.0,4,0,200.0,51.359369,4.5536398,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,275.0,0,0,42.0,910.0,4,0,436.0,50.450767,3.9811611,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,123.0,0,0,10.0,268.0,3,0,714.0,49.8577756,5.2538188,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,135.0,0,0,10.0,0.0,,0,339.0,50.8155932,4.3401837,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,505.0,0,0,60.0,0.0,,0,148.0,51.1318281,5.0803507,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,119.0,0,0,16.0,0.0,2,0,,50.8168315,4.8857838,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,208.0,0,0,0.0,171.0,2,0,637.0,51.2938197,4.4859554,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,182.0,0,0,0.0,150.0,2,0,511.0,50.6097171,5.5501635,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,170.0,0,0,0.0,217.0,,0,,50.8619159,2.8927568,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,141.0,0,1,0.0,872.0,3,0,,50.6971151,5.2070807,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,83.0,0,0,9.0,0.0,4,0,832.0,50.8750574,4.3111904,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,114.0,0,0,4.0,0.0,2,0,192.0,50.8387337,4.398459,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,135.0,0,0,0.0,610.0,2,0,345.0,50.0994244,4.8999778,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,159.0,0,0,0.0,2546.0,3,0,341.0,50.967183,5.3584113,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,205.0,0,1,0.0,280.0,2,0,248.0,51.2048702,4.519172,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,125.0,0,0,0.0,1496.0,3,0,526.0,50.9664789,4.9418596,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,100.0,0,0,4.0,0.0,4,0,211.0,50.8586223,4.3127252,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,170.0,0,0,17.0,170.0,2,0,297.0,51.1133735,4.3288081,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,93.0,0,0,0.0,63.0,3,0,318.0,51.0565943,3.7436708,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,141.0,0,1,0.0,0.0,3,0,142.0,51.2468353,4.4320762,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,160.0,0,0,25.0,492.0,3,0,149.0,50.9175464,4.0696981,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,143.0,0,0,25.0,90.0,2,0,212.0,50.8485825,4.4657765,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,300.0,0,0,25.0,1250.0,4,0,290.0,50.7866995,4.2412175,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,121.0,0,0,0.0,1375.0,4,0,581.0,50.7573023,4.0250249,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,310.0,0,0,40.0,1674.0,4,0,216.0,50.8495728,4.136315,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,87.0,0,0,11.0,0.0,,0,,51.4104181,5.0043092,,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,150.0,0,0,35.0,525.0,3,0,,50.808292,3.9231545,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,75.0,0,0,4.0,0.0,2,0,926.0,50.7839935,4.378974,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,200.0,0,0,0.0,1657.0,4,0,550.0,50.9215047,4.5553615,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,210.0,0,0,0.0,897.0,3,0,138.0,50.9355101,3.2070942,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,215.0,0,0,0.0,689.0,4,0,184.0,50.9369547,3.6585103,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,200.0,0,0,0.0,241.0,2,0,222.0,51.189586,4.1801607,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,488.0,0,0,0.0,10030.0,4,0,478.0,50.9610054,3.494583,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,117.0,0,0,0.0,0.0,2,0,184.0,51.0381213,4.4942589,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,102.0,0,0,20.0,824.0,4,0,575.0,50.4218585,5.0097462,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,90.0,0,0,10.0,0.0,2,0,87.0,51.1518728,4.4532308,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,210.0,0,0,0.0,277.0,3,0,151.0,50.9151237,3.4371401,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,214.0,0,0,0.0,384.0,3,0,571.0,51.2388815,2.9483323,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,88.0,0,1,0.0,0.0,2,0,266.0,51.1912973,4.430553,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,76.0,0,0,20.0,0.0,,0,12.0,50.9697632,4.1926168,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,140.0,0,0,0.0,1211.0,,0,467.0,50.9724022,4.9807509,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,230.0,0,0,1.0,3200.0,4,0,,51.0116767,4.6692386,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,115.0,0,0,0.0,120.0,,0,430.0,50.8485912,3.6111386,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,113.0,0,0,0.0,630.0,,0,536.0,50.9345379,2.8590141,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,109.0,0,0,58.0,0.0,,0,,50.8969523,3.8782469,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,164.0,0,1,0.0,252.0,3,0,340.0,51.3110992,4.4019832,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,125.0,0,0,0.0,0.0,,0,,51.3441391,3.278727,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,110.0,0,0,0.0,0.0,2,0,176.0,51.3535678,3.2905412,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,316.0,0,1,0.0,192.0,2,0,453.0,51.0533646,3.7210649,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,45.0,1,0,0.0,0.0,2,0,262.0,51.206113,4.3868747,3.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71.0,0,0,7.0,0.0,3,0,70.0,50.868523,4.2911622,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,99.0,0,0,0.0,0.0,,0,,51.0906368,3.7607907,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,185.0,0,0,0.0,252.0,3,0,392.0,51.1848254,3.2047364,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,99.0,0,0,0.0,0.0,3,0,99.0,51.1711078,4.9038476,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,72.0,0,0,10.0,0.0,3,0,,51.2191443,5.4262326,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,119.0,0,0,10.0,1963.0,4,0,373.0,50.6009214,5.8763003,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,180.0,0,1,0.0,325.0,3,0,,50.9415323,4.9559061,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,160.0,0,0,20.0,0.0,,0,,50.9681519,3.1439908,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,232.0,0,0,0.0,265.0,,0,278.0,51.0459927,5.5843702,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,126.0,0,0,0.0,124.0,,0,0.0,50.8729452,3.332118,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,89.0,0,0,6.0,0.0,2,0,216.0,50.6228416,5.5517191,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70.0,0,0,2.0,0.0,2,0,153.0,50.8716388,4.3017479,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,139.0,0,0,0.0,2134.0,,0,598.0,51.1062376,5.5096303,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,73.0,0,0,8.0,0.0,2,0,,50.8709567,4.725189,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,85.0,0,0,14.0,0.0,2,0,,51.1726725,4.7431011,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,243.0,0,0,0.0,1585.0,4,0,27.0,50.7157198,4.1634559,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1268.0,0,0,0.0,1118.0,2,0,323.0,51.1813771,4.3738081,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,112.0,0,0,0.0,55.0,,0,415.0,50.5595734,4.6923837,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,101.0,0,1,0.0,0.0,,0,209.0,50.5014238,5.4223718,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,161.0,0,0,0.0,1137.0,4,0,227.0,50.9647537,4.7538036,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,153.0,0,0,8.0,65.0,2,0,301.0,50.5728287,5.7373514,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,166.0,0,0,0.0,0.0,,0,97.0,50.9083671,4.3398332,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,164.0,0,0,0.0,105.0,2,0,208.0,50.655265,5.6191313,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,92.0,0,0,0.0,0.0,,0,394.0,50.9368376,4.4301392,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,152.0,0,0,0.0,212.0,2,0,348.0,50.8856783,4.2738026,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,162.0,0,0,0.0,141.0,3,0,,50.7445863,3.595981,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,123.0,0,0,15.0,0.0,,0,632.0,51.2212216,4.4105806,3.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,65.0,0,0,0.0,0.0,,0,153.0,51.2513442,4.4689868,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,360.0,0,0,0.0,660.0,,0,219.0,50.7779779,3.2831449,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,195.0,0,0,0.0,1501.0,4,0,292.0,51.1641096,5.079872,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,280.0,0,0,0.0,450.0,2,0,262.0,51.3232434,5.0912044,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,172.0,0,0,0.0,563.0,2,0,945.0,50.9978755,3.8672246,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,240.0,0,0,22.0,175.0,2,0,72.0,50.772469,3.8831313,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,130.0,0,0,0.0,120.0,,0,,50.4250636,4.4571386,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,263.0,0,0,0.0,348.0,3,0,,51.3074852,4.4790285,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,190.0,0,0,11.0,360.0,3,0,144.0,51.198233,4.031581,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,92.0,0,0,0.0,0.0,,0,223.0,50.8746485,4.6948418,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,440.0,0,0,0.0,22100.0,4,0,371.0,50.0355204,4.3939523,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,233.0,0,1,0.0,502.0,3,0,383.0,49.9056763,5.1401376,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,186.0,0,0,0.0,296.0,2,0,,50.7766747,3.8761681,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,102.0,0,0,0.0,100.0,2,0,461.0,51.1962767,4.456805,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,80.0,0,0,0.0,0.0,3,0,170.0,51.1654419,4.4750317,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,119.0,0,0,0.0,0.0,,0,,50.6254037,5.57044,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
